67,only,英[ˈəʊnli] 美[ˈoʊnli],"adv. 只，只有；仅在……情况下（或地方等）；只是，不过（表示不重要、不严重等）；（强调数量少或时间段）仅仅，才；不早于，直到……才；（除此之外别无可为）只能；（用于说明事情的恶果）只会；不料，竟然；只能（希望或愿望等）；（强调行动恰当）完全，真正；刚刚（强调某事刚发生）；险些没，差点没
adj. 仅有的，唯一的；最好的，最适合的；独生的
conj. <非正式>不过，但是；<非正式>要不是，若非",""
68,no,英[nəʊ] 美[noʊ],"adv. 不，完全不
n. 否定的回答；（复数 noes）（投票表决中的）反对，否决
int. （用于否定的回答或陈述）不，没有；（感到惊讶）不会吧
adj. 没有；不是
det. 没有，无；不准，禁止；没有可能（做某事）；（表示情况的反面）不是，并不
n. （No）（柬、越）诺（人名）",复数 noes或nos或no's
69,need,英[niːd] 美[niːd],"v. 需要；（表示应该或不得不做）有必要；<古>需要
n. 需要，必须； 特别需要，迫切要求；需要的事物，欲望；（食物、钱或生活来源的）短缺，缺乏
aux. 必要（用于劝告或建议）","复数 needs
第三人称单数 needs
现在分词 needing
过去式 needed
过去分词 needed"
70,two,英[tuː] 美[tuː],"n. 两个
adj. 两个的
num. 二",复数 twos
71,also,英[ˈɔːlsəʊ] 美[ˈɔːlsoʊ],"adv. 此外，而且；也，同样
conj. 另外，又
【名】 （Also）（罗）阿尔索（人名）",""
72,like,英[laɪk] 美[laɪk],"prep. 像，如同；符合……的方式；（指某人常做的事）符合……的特点，像……才会；（用于询问）……怎么样；例如，好比；（用于否定式短语中）比得上；大约，左右
v. 喜欢，喜爱；希望，想要；（用于请求）想要，希望得到；喜欢（做某事、习惯某事）；（用于询问）你觉得……怎么样；对……反感，讨厌；喜好（某种环境）
conj. 像……一样，如同；好像，似乎
n. 喜好，爱好（常复数）；类似或同类的人或物
adj. 类似的，相似的；（画像，图像）逼真的，像的
adv. （非正式口语，思考说下句话、解释或举例时用）大概，可能；（非正式口语）我说，他说，她说；（非正式口语，代替as）和…一样，像；（非正式口语，代替as）和……一样，像
【名】 （Like）（美、俄、印、英、巴）莉凯（人名）","复数 likes
第三人称单数 likes
现在分词 liking
过去式 liked
过去分词 liked"
73,example,英[ɪɡˈzɑːmp(ə)l] 美[ɪɡˈzæmp(ə)l],"n. 例子，例证；榜样，楷模；典型，范例；例句，例题；警戒，受罚（以示警告）者
v. 得到说明，可加以举例说明","复数 examples
第三人称单数 examples
现在分词 exampling
过去式 exampled
过去分词 exampled"
74,them,英[ðem;ðəm] 美[ðem;ðəm],"pron. 他们；她们；它们
n. （Them）（老）探（人名）",""
75,why,英[waɪ] 美[waɪ],"adv. （用于问句）为什么，为何；（反问，表示不必）何必；……的原因；为什么（不）；为什么（表生气或恼火）
n. 理由，原因
int. 哎呀",复数 whys
76,these,英[ðiːz] 美[ðiːz],"det. 这些（this 的复数）
pron. 这些（this 的复数）
adj. 这些的（this 的复数）",""
77,passage,英[ˈpæsɪdʒ] 美[ˈpæsɪdʒ],"n. （书、演讲、乐曲等的）段，章；（人生或体育赛事等中的）阶段；过道，走廊；（人群等中的）通道，通路；（人体的）管道；经过，穿过；（法案的）通过；通行权，通行许可；<旧>航程，航行；<正式>旅行，（尤指）转移；<旧>船费，机票；（时间的）推移，流逝；过渡，转变；（候鸟的）迁徙，迁移；（微生物的）传代，继代移种；巴沙基（盛装舞步和古典骑术的高抬腿舞步）
v. 使（微生物）继代移种，使传代；（使）通过通道
【名】 （Passage）（美）帕西奇（人名）",""
78,good,英[ɡʊd] 美[ɡʊd],"adj. 好的，优良的；能干的，擅长的；好的，符合心愿的；令人愉快的，合意的；（心情）愉快的；迷人的，漂亮的；可能会成功的，可能正确的；合适的，方便的；有益的，有好处的，有用的；温顺的，乖的，有礼貌的；虔诚的，遵守规则（或约定）的；健康的，健全的；状况好的；助人为乐的，心地善良的，好心的；符合道德的，正派的，高尚的；（数量或程度）相当大的，相当多的；很，非常；彻底的，完全的；合情理的，有说服力的，有充分根据的；划算的，收益可观的；赞同的，赢得赞许的，令人尊敬的；（用于表示回应）好的；表示惊讶、生气或者加强语气；（用于打招呼）好；至少，不少于；有趣的，逗笑的；在…时间内有效，非伪造的；（比赛中打的球）好的，有效的，可以得分的；（踢、射、投）命中；能提供……的；足够支付的；上流的，高贵的；（衣服）时髦的，适合正式场合穿着的；亲密的，友好的；尤指以屈尊俯就或幽默的方式好（人）；有……意向的；够了，到此为止了；精确的，准确的
n. 合乎道德的行为，正直的行为，善行；对的事情（the good）；好事（the good）；好的方面；好结果；有道德的人，高尚的人，好人（the good）；用处，益处，利益；商品，所有物；<英>（与乘客相区别的）待运货物（goods）；私人财物（goods）；<非正式>真货，正品（the goods）
adv. <非正式>好地；<美>彻底地，完全地
【名】 （Good）（英）古德，（瑞典）戈德（人名）","复数 goods
比较级 better
最高级 best"
79,say,英[seɪ] 美[seɪ],"vt. 说，讲；宣称，说明；认为，据说；发音，读；确信，确定（事实）；（对某人）意味着；表达，传达；指明，表明；假设，比如说；让某人做（某事）；复述，诵念；念，背诵；替（某人或某事）说好话（坏话）
n. 发言权，决定权
int. <美，非正式> （吃惊或吸引注意力）哎呀，喂
【名】 （Say）（土）萨伊，（法、老、柬）赛，（英）塞伊，（匈、罗）绍伊（人名）","第三人称单数 says
现在分词 saying
过去式 said
过去分词 said"
80,each,英[iːtʃ] 美[iːtʃ],"det. 每，各，每一
pron. 每个，各个
adj. 每个的，各自的
adv. 给每个，对各个",""
81,could,英[kʊd;kəd] 美[kʊd;kəd],"v. （礼貌地请求许可）可以，能；（礼貌地请求别人做事）能，能否；（表示可能）可能，也许；（表示未发生的事情）差点就，本能够；（用于提出建议）可以，能；本该，应该（用于对做过或未做某事表示恼怒）；（强调感觉）真想；好像，仿佛
v.  能（can的过去式）",""
82,would,英[wʊd] 美[wʊd],v. 将，将会（will 的过去式，用于转述）；会......（用于提出意见或征求建议时）；会，就（表示预期或设想）；会（表示不曾发生或不可能存在的事）；才会，就会（说明动机）；想（表示某人想要某物或想做某事）；就（不），偏（不）；请…...好吗？（表示客气地请求别人做某事）；要不要…...？；过去老是，过去常常；总是，爱（带出一贯的行为）；<文>但愿…...（表示强烈的愿望）；也许，大概（表示推测或希望）；肯定，应该（表示有充分理由猜测是某种情况）,""
83,our,英[ˈaʊə(r)] 美[ˈaʊər;ɑːr],det. 我们的,""
84,may,英[meɪ] 美[meɪ],"aux. 可能，也许（表示某情况是可能的）；可以（征求同意或表示允许）；可能（表示某情况属实，另一情况也属实）；祝，愿（用于表达愿望）；可以，能够（表明目的）；可以，也许（用于提出礼貌的建议）
n. 山楂花；五月（May）",""
85,task,英[tɑːsk] 美[tæsk],"n. （尤指困难的或必须定期做的）工作，任务；（尤指语言教学中旨在帮助达到某一学习目的的）活动
v. 派给……任务；对（手段，能力）要求极高，考验","复数 tasks
第三人称单数 tasks
现在分词 tasking
过去式 tasked
过去分词 tasked"
86,different,英[ˈdɪfrənt] 美[ˈdɪfrənt],adj. 不同的；分别的，各别的；与众不同的,""
87,many,英[ˈmeni] 美[ˈmeni],"det. 许多；（与单数名词及动词连用）许多，大量
pron. 许多；许多人
adj. 许多的
n. 大多数人（the many）
adv. 多
【名】 （Many）（美、法、加、印）马尼（人名）","比较级 more
最高级 most"
88,child,英[tʃaɪld] 美[tʃaɪld],n. 儿童，小孩；子女；深受（某时期思想）影响的人；孩子气的人，幼稚的人；缺乏经验的人,复数 children
89,new,英[njuː] 美[nuː],"adj. 新出现的，新兴的；新买的；未用过的，崭新的；有别于从前的，新颖的；新发现的，新近知道的；生疏的，未体验过的；现代的，最新型的；新时期的，新开始的；富有朝气的，生气勃勃的；时鲜的（蔬菜）；更新的，变样的
adv. （用于构成复合词）新的，新近的
n. 新东西，新事物（the new）
【名】 （New）（英）纽（人名）",""
90,word,英[wɜːd] 美[wɜːrd],"n. 字，词，单词；（某人说的）话，言语（words）；简短的交谈，谈话；命令，指示；消息，信息；诺言，承诺；口角，吵架（words）；（警告、建议、赞扬的）话，话语；歌词（words）；一个字（所说或所写的最小量）（a word）；（不同于行动的）言，言语；字（尤指16或32个字节的计算机数据基本单位）；《圣经》，福音（the Word）
v. 措辞，用词
int. <美> （表示接受或同意别人刚说的话）就是，说得对
【名】 （Word）（英）沃德（人名）","复数 words
第三人称单数 words
现在分词 wording
过去式 worded
过去分词 worded"
